date,precipitation_mm,temperature_degC,pet_mm
1982-07-29,2.9618,11.968,2.703769869341802
1982-07-30,9.5929,11.5985,2.6350026807851092
1982-07-31,11.323,12.038,2.6943869441113604
1982-08-01,1.4753,13.4147,2.9006203613720882
1982-08-02,0.346,14.7566,3.099408882330936
1982-08-03,6.0957,14.6894,3.076060492439124
1982-08-04,7.9989,12.7178,2.7562777258040643
1982-08-05,2.1011,13.2205,2.8221434964734105
1982-08-06,1.095,12.4504,2.6908184834408084
1982-08-07,2.4424,12.2669,2.650378845140997
1982-08-08,1.266,13.4647,2.821009292984023
1982-08-09,10.1562,13.4576,2.806467638115619
1982-08-10,34.549,11.2846,2.4639851098960395
1982-08-11,13.2344,7.1897,1.835200677640193
1982-08-12,6.2551,6.5142,1.7246739980931263
1982-08-13,3.0309,7.7103,1.893933189782153
1982-08-14,4.1797,10.469,2.2927640526080046
1982-08-15,11.719,9.5654,2.1471393910046603
1982-08-16,10.91,6.9436,1.7509186453227221
1982-08-17,0.2874,9.0543,2.048730323102648
1982-08-18,1.4544,10.7312,2.279995687149581
1982-08-19,13.0717,9.6917,2.116860987990412
1982-08-20,8.5764,7.9565,1.855698444067584
1982-08-21,12.7525,7.4924,1.778345312440169
1982-08-22,17.9807,5.2927,1.4561326006484934
1982-08-23,10.6274,2.244,1.0183619019291419
1982-08-24,2.8389,3.0844,1.1292083810391285
1982-08-25,7.4938,3.6172,1.1957637890824337
1982-08-26,7.0338,3.5631,1.1803568516509861
1982-08-27,3.1094,3.3578,1.144266990270823
1982-08-28,1.0756,4.1522,1.2444109873887756
1982-08-29,0.2806,4.9832,1.3479095973813209
1982-08-30,0.0209,4.5709,1.283057231239912
1982-08-31,0.4087,4.0634,1.2062467126158376
1982-09-01,0.0,6.4276,1.509736541255428
1982-09-02,2.0216,6.9866,1.5717830745431696
1982-09-03,5.4184,6.1272,1.4480454847503572
1982-09-04,1.5119,5.998,1.4202308811976982
1982-09-05,1.592,7.2534,1.5700011113120118
1982-09-06,15.9694,6.5033,1.4622212370038217
1982-09-07,3.3556,6.312,1.426351367349763
1982-09-08,10.0416,6.1957,1.4001807162420141
1982-09-09,8.1096,6.4573,1.4210524989846298
1982-09-10,5.9513,6.4781,1.4116993206763642
1982-09-11,6.6771,6.5551,1.409093281072403
1982-09-12,4.5715,6.4028,1.3785450957690615
1982-09-13,13.8972,5.423,1.2490947998495807
1982-09-14,8.5448,5.8048,1.2834014592250247
1982-09-15,7.4758,2.634,0.898651369993255
1982-09-16,4.102,3.8191,1.0287433457001627
1982-09-17,16.2985,1.3116,0.7294853904510629
1982-09-18,0.0208,0.2302,0.5988813180509848
1982-09-19,6.9963,2.4911,0.8496982444515985
1982-09-20,4.6909,-2.264,0.3073856369251136
1982-09-21,3.4871,-4.9836,0.001824785332953972
1982-09-22,0.0028,-4.5424,0.050420477984720546
1982-09-23,0.0,-2.2003,0.30544884632363106
1982-09-24,0.0844,0.0455,0.5449928672249165
1982-09-25,0.2889,1.4306,0.687625311756228
1982-09-26,3.1691,0.9206,0.6266637538540588
1982-09-27,3.1741,0.3656,0.5620967121372543
1982-09-28,6.3916,0.6523,0.5860004543758229
1982-09-29,3.2336,-0.2323,0.4891234814874554
1982-09-30,4.7228,-0.6206,0.4445480322385229
1982-10-01,0.7024,-0.8502,0.4167582608008471
1982-10-02,0.0,1.4041,0.6362495821258393
1982-10-03,2.3778,2.9007,0.77643957229401
1982-10-04,2.6658,0.6827,0.5523709586893731
1982-10-05,0.0079,1.7161,0.6456388701798806
1982-10-06,9.5434,3.6918,0.826308367641569
1982-10-07,14.1041,-2.548,0.23050347644996827
1982-10-08,8.1613,-3.9418,0.09835926343450774
1982-10-09,0.0049,-3.4724,0.14038310999214862
1982-10-10,0.0026,-1.7774,0.2927776157488832
1982-10-11,2.4961,0.0237,0.4511816201575421
1982-10-12,4.5428,-0.6474,0.3864062654473717
1982-10-13,0.0837,-0.5298,0.39225010759103884
1982-10-14,0.0097,0.3225,0.4616014223367726
1982-10-15,0.0009,1.0484,0.5184222700482454
1982-10-16,0.0009,1.8235,0.5779897042607778
1982-10-17,0.0004,3.0069,0.6702348253625344
1982-10-18,0.15,4.2028,0.7612268002815711
1982-10-19,1.1029,1.9573,0.5686566440015918
1982-10-20,0.6027,1.3293,0.5111710182041292
1982-10-21,0.3686,1.9287,0.5529061702274172
1982-10-22,0.8469,0.1976,0.4098093460287217
1982-10-23,3.2687,0.0001,0.38951975868111516
1982-10-24,6.7595,-2.9787,0.15557800862224314
1982-10-25,13.0865,-11.42,0.0
1982-10-26,2.483,-16.6709,0.0
1982-10-27,0.1838,-15.231,0.0
1982-10-28,0.0732,-8.787,0.0
1982-10-29,0.0013,-7.2734,0.0
1982-10-30,0.0013,-5.6803,0.0
1982-10-31,0.1609,-5.252,0.0
1982-11-01,3.6209,-6.397,0.0
1982-11-02,0.8192,-6.9745,0.0
1982-11-03,2.4768,-7.0243,0.0
1982-11-04,0.8946,-7.5603,0.0
1982-11-05,0.4801,-6.8,0.0
1982-11-06,0.019,-6.4297,0.0
1982-11-07,0.0009,-4.7111,0.018826237979514653
1982-11-08,0.0036,-2.4623,0.1634864025614303
1982-11-09,0.0355,-3.0151,0.12642949059101616
1982-11-10,8.7792,-6.7148,0.0
1982-11-11,9.2286,-14.8586,0.0
1982-11-12,0.0022,-12.0735,0.0
1982-11-13,0.1761,-7.9944,0.0
1982-11-14,0.3956,-6.0065,0.0
1982-11-15,1.4828,-8.6875,0.0
1982-11-16,0.7939,-10.7096,0.0
1982-11-17,0.0038,-9.1569,0.0
1982-11-18,1.0116,-10.8222,0.0
1982-11-19,0.9045,-15.0126,0.0
1982-11-20,1.177,-14.8734,0.0
1982-11-21,0.0365,-14.0819,0.0
1982-11-22,0.2164,-13.6802,0.0
1982-11-23,2.4972,-15.4311,0.0
1982-11-24,0.6604,-14.7767,0.0
1982-11-25,0.0092,-13.8595,0.0
1982-11-26,0.0004,-13.5798,0.0
1982-11-27,0.0009,-12.6359,0.0
1982-11-28,0.0017,-11.7484,0.0
1982-11-29,0.0042,-10.7105,0.0
1982-11-30,0.1065,-11.0793,0.0
1982-12-01,0.2234,-12.5411,0.0
1982-12-02,0.4187,-15.1545,0.0
1982-12-03,0.0095,-14.8574,0.0
1982-12-04,0.0,-13.1517,0.0
1982-12-05,0.0393,-12.6233,0.0
1982-12-06,2.3246,-13.4692,0.0
1982-12-07,3.3475,-19.6138,0.0
1982-12-08,0.003,-14.5313,0.0
1982-12-09,1.3223,-12.2967,0.0
1982-12-10,0.078,-15.6531,0.0
1982-12-11,0.0013,-12.7435,0.0
1982-12-12,0.0008,-6.6436,0.0
1982-12-13,0.0004,-8.4237,0.0
1982-12-14,0.0021,-7.2201,0.0
1982-12-15,0.0017,-7.6637,0.0
1982-12-16,0.0004,-7.6652,0.0
1982-12-17,0.0608,-6.9675,0.0
1982-12-18,0.0116,-8.9096,0.0
1982-12-19,0.0018,-8.8661,0.0
1982-12-20,0.0013,-7.0781,0.0
1982-12-21,0.0013,-5.3674,0.0
1982-12-22,0.0026,-6.8571,0.0
1982-12-23,0.0,-8.608,0.0
1982-12-24,0.0026,-6.5098,0.0
1982-12-25,0.0013,-5.9528,0.0
1982-12-26,0.0009,-5.253,0.0
1982-12-27,0.1983,-6.0672,0.0
1982-12-28,0.2862,-7.9453,0.0
1982-12-29,0.1867,-9.1857,0.0
1982-12-30,1.6598,-12.0136,0.0
1982-12-31,0.2805,-13.75,0.0
1983-01-01,0.0112,-14.6891,0.0
1983-01-02,0.0017,-11.5432,0.0
1983-01-03,2.6871,-8.9952,0.0
1983-01-04,1.0623,-11.2095,0.0
1983-01-05,2.8017,-14.3075,0.0
1983-01-06,1.0022,-13.3724,0.0
1983-01-07,3.2865,-14.5992,0.0
1983-01-08,0.5595,-17.5612,0.0
1983-01-09,0.1955,-17.8634,0.0
1983-01-10,0.0022,-12.546,0.0
1983-01-11,0.1744,-12.5131,0.0
1983-01-12,0.4327,-15.6339,0.0
1983-01-13,1.0808,-15.1968,0.0
1983-01-14,2.2874,-16.9242,0.0
1983-01-15,0.0031,-16.4254,0.0
1983-01-16,0.0079,-9.443,0.0
1983-01-17,0.0178,-9.5036,0.0
1983-01-18,0.0017,-10.8423,0.0
1983-01-19,0.0013,-10.1623,0.0
1983-01-20,0.6815,-6.2448,0.0
1983-01-21,0.3706,-2.9515,0.1180389898031547
1983-01-22,2.756,-3.5955,0.08174877517137381
1983-01-23,0.8741,-5.7815,0.0
1983-01-24,0.0019,-3.8671,0.06731750275736785
1983-01-25,0.1912,-3.1454,0.11137448208127967
1983-01-26,1.8098,-10.0406,0.0
1983-01-27,1.4645,-11.2818,0.0
1983-01-28,0.8351,-16.1895,0.0
1983-01-29,0.0073,-14.137,0.0
1983-01-30,0.0024,-11.1706,0.0
1983-01-31,0.0777,-12.3982,0.0
1983-02-01,0.005,-14.1589,0.0
1983-02-02,0.0029,-13.3231,0.0
1983-02-03,0.1887,-11.5202,0.0
1983-02-04,1.0386,-12.3585,0.0
1983-02-05,0.0017,-8.8625,0.0
1983-02-06,0.0009,-8.1356,0.0
1983-02-07,0.0009,-10.1005,0.0
1983-02-08,0.0017,-10.0922,0.0
1983-02-09,0.0016,-10.0538,0.0
1983-02-10,0.0141,-11.5604,0.0
1983-02-11,0.0021,-11.0022,0.0
1983-02-12,0.0009,-9.9891,0.0
1983-02-13,0.0005,-10.8761,0.0
1983-02-14,0.0013,-10.5158,0.0
1983-02-15,0.0009,-6.3544,0.0
1983-02-16,0.0039,-6.9613,0.0
1983-02-17,0.0059,-6.4458,0.0
1983-02-18,0.0013,-5.5964,0.0
1983-02-19,0.7075,-4.9381,0.0049899478745690515
1983-02-20,0.8699,-6.7303,0.0
1983-02-21,0.998,-7.2982,0.0
1983-02-22,0.0262,-7.3362,0.0
1983-02-23,8.7763,-8.2811,0.0
1983-02-24,4.3181,-14.7414,0.0
1983-02-25,0.0397,-13.081,0.0
1983-02-26,0.2945,-11.8455,0.0
1983-02-27,0.0354,-12.0315,0.0
1983-02-28,2.2777,-8.712,0.0
1983-03-01,4.075,-10.7739,0.0
1983-03-02,1.3106,-10.5697,0.0
1983-03-03,1.2678,-11.3759,0.0
1983-03-04,0.5663,-10.5788,0.0
1983-03-05,0.0022,-10.2338,0.0
1983-03-06,0.1182,-8.1923,0.0
1983-03-07,2.2568,-5.1968,0.0
1983-03-08,2.9278,-9.5055,0.0
1983-03-09,0.571,-9.0557,0.0
1983-03-10,0.854,-6.6329,0.0
1983-03-11,0.9635,-9.5798,0.0
1983-03-12,0.0005,-7.9341,0.0
1983-03-13,0.0013,-6.8374,0.0
1983-03-14,0.4381,-5.7589,0.0
1983-03-15,3.6948,-9.605,0.0
1983-03-16,0.4348,-8.8167,0.0
1983-03-17,3.9104,-7.3816,0.0
1983-03-18,5.3195,-8.8091,0.0
1983-03-19,4.8688,-12.1631,0.0
1983-03-20,0.2687,-13.6459,0.0
1983-03-21,0.0026,-12.2105,0.0
1983-03-22,0.0013,-11.0884,0.0
1983-03-23,0.0009,-9.4585,0.0
1983-03-24,0.0022,-6.9021,0.0
1983-03-25,0.044,-5.414,0.0
1983-03-26,2.9423,-7.4777,0.0
1983-03-27,2.3538,-8.4182,0.0
1983-03-28,0.1868,-8.2125,0.0
1983-03-29,0.368,-6.272,0.0
1983-03-30,0.0008,-5.0488,0.0
1983-03-31,0.0004,-2.6545,0.2894257253972948
1983-04-01,0.0009,-0.112,0.608312447687163
1983-04-02,0.0009,1.7495,0.8470496267023172
1983-04-03,0.0009,0.6903,0.7200489084938275
1983-04-04,0.0013,-0.1055,0.624413807609283
1983-04-05,1.0405,0.779,0.7431934796445581
1983-04-06,2.8976,-0.9316,0.5273580017338984
1983-04-07,0.4266,-0.8526,0.5417989672574902
1983-04-08,4.3893,-1.7512,0.427674394169546
1983-04-09,2.4781,-1.7757,0.4276627621540593
1983-04-10,3.0748,-1.1166,0.5189214082455256
1983-04-11,1.4458,-0.5241,0.6024778983331331
1983-04-12,1.5107,0.0592,0.685901534166562
1983-04-13,8.5952,-0.6349,0.5959931981957829
1983-04-14,5.4857,-1.1025,0.5358565251680473
1983-04-15,0.9574,-1.2493,0.5192042813719167
1983-04-16,2.938,-0.4695,0.6313700755814581
1983-04-17,2.5693,0.2276,0.7333320620122173
1983-04-18,1.4106,0.7922,0.817807419478491
1983-04-19,5.2502,1.0692,0.8623766843900319
1983-04-20,15.9587,-1.9297,0.43898886550128
1983-04-21,8.5936,-7.8567,0.0
1983-04-22,0.0057,-6.4658,0.0
1983-04-23,0.0021,-3.0856,0.2786912002545287
1983-04-24,0.0026,-0.2677,0.6928964501459153
1983-04-25,0.0004,0.5705,0.820249336325785
1983-04-26,1.5294,3.1189,1.2021396469958305
1983-04-27,16.7947,-0.3325,0.6948622069942347
1983-04-28,0.2411,-0.4471,0.6814123082314905
1983-04-29,14.3351,0.514,0.8295589067771993
1983-04-30,12.0712,-1.2605,0.5654627136299863
1983-05-01,0.6389,-0.7282,0.6491767054363486
1983-05-02,0.1029,0.6293,0.859646424099119
1983-05-03,0.0004,2.9457,1.2191670301306017
1983-05-04,6.2486,3.9253,1.3758523636172504
1983-05-05,4.1315,2.4266,1.1500312903926255
1983-05-06,2.4687,3.2521,1.283534728722546
1983-05-07,7.6909,4.9099,1.5480646623123349
1983-05-08,20.5478,2.8777,1.2358033548528482
1983-05-09,2.5987,3.4947,1.3380790329318488
1983-05-10,4.4598,2.92,1.2525544819434484
1983-05-11,11.9431,1.8976,1.0951191237320879
1983-05-12,0.0038,2.9993,1.2748576561824545
1983-05-13,1.5403,4.8088,1.569013334821421
1983-05-14,3.1791,4.4045,1.5097409783513691
1983-05-15,8.4358,5.0414,1.6176037774960177
1983-05-16,4.8943,5.0018,1.6166746054171
1983-05-17,17.4357,1.3894,1.0361598038062043
1983-05-18,31.4078,1.8344,1.1118472986305838
1983-05-19,0.3169,-2.4149,0.4218482865103915
1983-05-20,0.166,2.2315,1.183580614067808
1983-05-21,7.7827,-2.7306,0.3725010919964468
1983-05-22,2.6129,-6.6645,0.0
1983-05-23,0.0019,1.2854,1.03732287994445
1983-05-24,0.7607,2.9803,1.3204384019901723
1983-05-25,0.2928,5.0007,1.6588402439691243
1983-05-26,1.5025,6.1703,1.8572559797812362
1983-05-27,6.8204,4.4885,1.581229712099162
1983-05-28,8.1068,3.3971,1.4024102995882146
1983-05-29,4.5323,3.9418,1.4965014382267456
1983-05-30,7.53,2.979,1.3380282734056208
1983-05-31,17.8483,1.4193,1.0785182861305944
1983-06-01,10.149,-3.5893,0.23744118377063228
1983-06-02,0.0042,-1.9881,0.5078110470156295
1983-06-03,0.0245,0.6135,0.9479694587607349
1983-06-04,0.0009,2.2951,1.2338143924406073
1983-06-05,0.0009,3.9345,1.513233216042958
1983-06-06,2.4748,5.9923,1.864233895780689
1983-06-07,7.325,3.5263,1.4477979236374792
1983-06-08,0.6711,5.4504,1.7765407350411804
1983-06-09,12.4087,5.0775,1.7149421806694447
1983-06-10,3.5933,4.9754,1.6991863504645914
1983-06-11,5.2693,6.9682,2.04039019933634
1983-06-12,7.5754,6.5818,1.9760317358761312
1983-06-13,5.3612,7.7465,2.1762165379261957
1983-06-14,7.7148,8.6869,2.338134329741243
1983-06-15,13.958,6.5412,1.9725522131105615
1983-06-16,11.6381,6.2474,1.923104486955166
1983-06-17,8.5409,5.5844,1.8102987744533732
1983-06-18,11.0288,5.8253,1.8518991930191768
1983-06-19,10.6594,5.822,1.851562908420206
1983-06-20,5.2992,6.2833,1.9305488780451483
1983-06-21,2.5676,7.3469,2.112401796093482
1983-06-22,3.737,8.2459,2.2658660150605505
1983-06-23,1.7052,9.671,2.5090358346141155
1983-06-24,0.2641,11.3813,2.8005939534846833
1983-06-25,1.6454,11.6564,2.846412269258932
1983-06-26,10.9409,9.3717,2.45470844674741
1983-06-27,9.0317,9.0261,2.3942199201821666
1983-06-28,20.5543,8.5607,2.313155104129478
1983-06-29,11.1876,7.7438,2.172087453908515
1983-06-30,7.347,9.4512,2.4609235919505155
1983-07-01,6.6125,8.9234,2.368729572129362
1983-07-02,8.9887,6.6192,1.9746150093258141
1983-07-03,4.5295,6.3382,1.9246260245791043
1983-07-04,6.0929,5.5726,1.792421016531165
1983-07-05,4.8539,6.4002,1.9301300344664354
1983-07-06,4.8491,7.3289,2.0843666550053657
1983-07-07,5.7276,7.696,2.143147824705241
1983-07-08,4.8204,7.8082,2.1585812297591764
1983-07-09,0.8673,9.3469,2.413754035112976
1983-07-10,2.5041,8.7888,2.315663906754747
1983-07-11,1.019,8.809,2.314646956368156
1983-07-12,5.6605,9.7509,2.46759440284219
1983-07-13,9.7303,10.421,2.574302973534987
1983-07-14,8.2047,10.9449,2.6559493981866904
1983-07-15,4.8464,10.9986,2.6588248802947323
1983-07-16,3.8239,9.8258,2.458070832314733
1983-07-17,3.7664,10.5344,2.569199592639511
1983-07-18,10.011,10.4784,2.553377243643003
1983-07-19,12.8083,8.6933,2.252894707085318
1983-07-20,1.8111,10.6774,2.572224080127871
1983-07-21,9.1292,12.074,2.7933798286375704
1983-07-22,7.8645,13.3917,3.0000903751357675
1983-07-23,7.8868,12.8025,2.89513498981262
1983-07-24,9.4164,11.7164,2.7099630250047024
1983-07-25,2.5804,10.2109,2.457907554261927
1983-07-26,1.1249,10.9898,2.5751392957019275
1983-07-27,2.8715,12.1895,2.7588293462981803
1983-07-28,2.8393,13.7457,2.997945846216571
1983-07-29,0.0876,15.5863,3.2803287164799113
1983-07-30,0.3017,19.0598,3.819479922833603
1983-07-31,0.1383,18.396,3.699840177510822
1983-08-01,0.8625,14.538,3.0775587232204633
1983-08-02,2.7183,12.2295,2.702958269040264
1983-08-03,0.5382,12.7472,2.772632013744229
1983-08-04,7.0393,13.4179,2.8651891050856584
1983-08-05,11.0337,14.0867,2.9563078002326524
1983-08-06,15.8237,12.6416,2.720301159713781
1983-08-07,26.2602,10.8969,2.440091010159433
1983-08-08,17.0094,7.2605,1.8731408816081827
1983-08-09,5.3807,8.3514,2.030072816809167
1983-08-10,8.2157,7.81,1.9382514312766825
1983-08-11,2.9719,7.8492,1.9344906394032968
1983-08-12,1.5693,9.5503,2.1794413918860553
1983-08-13,1.5704,10.4069,2.295747485240683
1983-08-14,1.3796,10.6452,2.3188798342402714
1983-08-15,3.0395,10.7125,2.3162376372197624
1983-08-16,1.5275,10.7502,2.308962025483266
1983-08-17,0.1205,11.8553,2.457039070959924
1983-08-18,0.1571,12.7261,2.569125785062944
1983-08-19,0.3698,13.1971,2.621938311057286
1983-08-20,1.8134,14.9271,2.8540646366518083
1983-08-21,7.6994,12.6286,2.509504832929042
1983-08-22,0.0014,13.3266,2.592707425558374
1983-08-23,2.7054,13.2209,2.561495082669893
1983-08-24,4.3181,12.1999,2.402438181316474
1983-08-25,8.6722,10.9893,2.218751561153943
1983-08-26,8.5925,10.109,2.082658344710998
1983-08-27,18.3019,10.3879,2.106758479454928
1983-08-28,15.5287,8.1929,1.7938189414044028
1983-08-29,4.0089,9.8944,2.0110089657861554
1983-08-30,5.0233,10.5589,2.0857974856219026
1983-08-31,6.5155,11.8997,2.249178847804783
1983-09-01,15.998,10.7926,2.086410558772662
1983-09-02,13.0133,7.763,1.6735911251225932
1983-09-03,9.7483,7.4354,1.61828895149405
1983-09-04,20.4986,4.9215,1.2812166473725186
1983-09-05,1.1771,4.394,1.2036324970755088
1983-09-06,12.6225,5.5883,1.3459126619115875
1983-09-07,13.8133,4.4782,1.1951240744355132
1983-09-08,3.4062,4.3675,1.1715384352382672
1983-09-09,3.7012,7.1456,1.5064225630530508
1983-09-10,5.0655,5.9106,1.3419021099460309
1983-09-11,7.8016,7.5605,1.5316973593400252
1983-09-12,12.0115,7.3752,1.4961036998948758
1983-09-13,14.1125,6.1942,1.3415155913341816
1983-09-14,18.708,1.5214,0.7746163072143932
1983-09-15,9.9841,-1.3816,0.42594709420796356
1983-09-16,0.0203,-0.6267,0.5101431295427563
1983-09-17,0.0026,1.6966,0.7739831208718214
1983-09-18,0.0859,2.6228,0.8728447308399385
1983-09-19,8.4353,2.8651,0.8921202043006058
1983-09-20,0.893,2.0548,0.7925965611766416
1983-09-21,1.1668,1.814,0.7581760523627066
1983-09-22,1.7617,3.4659,0.9328118981006237
1983-09-23,4.968,4.8048,1.069709200426452
1983-09-24,4.4898,4.9974,1.0798754713694143
1983-09-25,0.6306,5.6799,1.142003789230451
1983-09-26,0.0463,7.5293,1.3261592019666348
1983-09-27,7.8569,7.1837,1.2763563649296752
1983-09-28,4.8768,3.6067,0.8922969606490093
1983-09-29,4.4408,1.9151,0.7094275618922967
1983-09-30,6.5618,3.0733,0.8195117204802637
1983-10-01,1.5122,2.7316,0.7764731238150826
1983-10-02,0.3896,5.1794,1.0113269618356628
1983-10-03,9.1014,3.8845,0.8731223030929071
1983-10-04,2.2109,2.7671,0.754979230513001
1983-10-05,0.7852,5.8656,1.0445427715231326
1983-10-06,7.7177,3.6745,0.8246636985557411
1983-10-07,10.0318,-0.9575,0.38002051531362024
1983-10-08,0.0947,-2.5213,0.2303941658241489
1983-10-09,0.1795,0.8667,0.5391369412090457
1983-10-10,0.3548,0.0214,0.4562010549622796
1983-10-11,0.0,1.9158,0.6211122974472061
1983-10-12,3.6982,1.0544,0.5374852027580223
1983-10-13,5.6478,-4.5182,0.042276878403060804
1983-10-14,0.0104,-4.844,0.01352932304077715
1983-10-15,0.0,-1.0912,0.33503223483310984
1983-10-16,0.9805,-4.0279,0.08234246230115076
1983-10-17,0.3074,-6.1085,0.0
1983-10-18,0.1008,-4.2686,0.06049911784738786
1983-10-19,2.3868,-5.6277,0.0
1983-10-20,8.8852,-8.3018,0.0
1983-10-21,0.0085,-8.958,0.0
1983-10-22,0.0,-4.3086,0.054514041450719204
1983-10-23,0.0004,-3.5413,0.11363622167319508
1983-10-24,0.0009,-4.474,0.04048584204981935
1983-10-25,0.0014,-4.8241,0.013376644129211388
1983-10-26,3.3311,-7.7957,0.0
1983-10-27,0.0029,-5.619,0.0
1983-10-28,4.2207,-3.0962,0.13963798158397858
1983-10-29,2.5746,-4.1929,0.0584909319559998
1983-10-30,0.0033,-3.9095,0.07808659132848647
1983-10-31,0.0002,-3.4762,0.10781567934713653
1983-11-01,0.769,-2.0873,0.20364296624146944
1983-11-02,2.1558,-1.5681,0.23710875768898512
1983-11-03,1.7714,-4.6653,0.022852343336415847
1983-11-04,5.5608,-5.7284,0.0
1983-11-05,12.4261,-13.2906,0.0
1983-11-06,0.7378,-13.6173,0.0
1983-11-07,0.1067,-13.4073,0.0
1983-11-08,0.0186,-9.1056,0.0
1983-11-09,1.2392,-7.4213,0.0
1983-11-10,0.0294,-8.429,0.0
1983-11-11,0.0022,-8.4844,0.0
1983-11-12,0.0017,-6.4825,0.0
1983-11-13,0.2615,-4.4808,0.0316388996376346
1983-11-14,0.1666,-3.9992,0.06033547232193224
1983-11-15,0.9148,-3.4162,0.09447783005969743
1983-11-16,1.2189,-4.1401,0.050763430166811334
1983-11-17,2.8933,-5.3035,0.0
1983-11-18,0.0073,-4.8045,0.011308893941283708
1983-11-19,0.0107,-4.8226,0.010160890090029859
1983-11-20,0.4907,-3.4656,0.08703751329355973
1983-11-21,10.022,-6.631,0.0
1983-11-22,0.0068,-7.7848,0.0
1983-11-23,0.6905,-3.8514,0.06336583671947718
1983-11-24,0.2283,-3.3868,0.08821522383990578
1983-11-25,0.011,-5.3315,0.0
1983-11-26,6.8389,-10.3812,0.0
1983-11-27,0.0035,-11.4751,0.0
1983-11-28,0.0012,-10.7337,0.0
1983-11-29,0.5204,-8.9787,0.0
1983-11-30,0.1412,-7.0774,0.0
1983-12-01,0.252,-5.6568,0.0
1983-12-02,0.0678,-6.0079,0.0
1983-12-03,0.4038,-7.4943,0.0
1983-12-04,4.8117,-10.0151,0.0
1983-12-05,1.1534,-10.3184,0.0
1983-12-06,1.0206,-10.1106,0.0
1983-12-07,0.2286,-9.9574,0.0
1983-12-08,0.0032,-9.5964,0.0
1983-12-09,0.0117,-10.4166,0.0
1983-12-10,1.5617,-7.9893,0.0
1983-12-11,0.0267,-9.9797,0.0
1983-12-12,0.5329,-9.9599,0.0
1983-12-13,0.2084,-6.2243,0.0
1983-12-14,0.235,-6.4792,0.0
1983-12-15,0.2879,-8.4021,0.0
1983-12-16,1.8976,-12.7981,0.0
1983-12-17,1.7331,-17.2054,0.0
1983-12-18,0.7383,-20.2875,0.0
1983-12-19,0.0008,-21.058,0.0
1983-12-20,0.0005,-17.6546,0.0
1983-12-21,0.0016,-15.8374,0.0
1983-12-22,0.0009,-15.6808,0.0
1983-12-23,0.0,-16.2718,0.0
1983-12-24,0.0019,-13.3421,0.0
1983-12-25,0.0015,-13.4166,0.0
1983-12-26,0.0009,-14.584,0.0
1983-12-27,0.001,-13.0087,0.0
1983-12-28,0.0078,-10.0858,0.0
1983-12-29,0.4933,-11.8819,0.0
1983-12-30,0.7685,-11.6385,0.0
1983-12-31,4.8532,-12.1753,0.0
1984-01-01,1.5841,-16.6099,0.0
1984-01-02,0.0262,-10.8201,0.0
1984-01-03,0.1327,-11.7751,0.0
1984-01-04,1.0053,-13.4362,0.0
1984-01-05,0.9164,-16.8833,0.0
1984-01-06,0.0018,-13.4572,0.0
1984-01-07,0.0004,-10.1435,0.0
1984-01-08,0.0013,-11.8375,0.0
1984-01-09,0.0215,-11.8622,0.0
1984-01-10,0.1387,-9.433,0.0
1984-01-11,0.4471,-9.522,0.0
1984-01-12,1.2862,-11.1241,0.0
1984-01-13,1.022,-13.7985,0.0
1984-01-14,0.0868,-13.4291,0.0
1984-01-15,0.0015,-12.9908,0.0
1984-01-16,0.0242,-14.4883,0.0
1984-01-17,0.3583,-16.2243,0.0
1984-01-18,1.4287,-18.8714,0.0
1984-01-19,0.7844,-20.4499,0.0
1984-01-20,0.0062,-18.7485,0.0
1984-01-21,0.0007,-18.3142,0.0
1984-01-22,0.0087,-19.2653,0.0
1984-01-23,0.0014,-19.1174,0.0
1984-01-24,0.0013,-18.6229,0.0
1984-01-25,0.0016,-19.8583,0.0
1984-01-26,0.1495,-20.9948,0.0
1984-01-27,0.0154,-20.4179,0.0
1984-01-28,0.0243,-18.5612,0.0
1984-01-29,0.0024,-16.5674,0.0
1984-01-30,0.0004,-12.9336,0.0
1984-01-31,0.1056,-10.726,0.0
1984-02-01,2.1551,-13.0872,0.0
1984-02-02,0.3063,-16.3681,0.0
1984-02-03,1.1719,-16.1423,0.0
1984-02-04,0.9444,-17.8038,0.0
1984-02-05,0.1433,-17.0799,0.0
1984-02-06,0.4012,-15.2596,0.0
1984-02-07,1.4263,-17.5616,0.0
1984-02-08,0.3803,-15.3623,0.0
1984-02-09,0.4397,-10.525,0.0
1984-02-10,0.5277,-13.7081,0.0
1984-02-11,1.7779,-15.1119,0.0
1984-02-12,1.6879,-16.6116,0.0
1984-02-13,5.9114,-16.6062,0.0
1984-02-14,4.1943,-14.6499,0.0
1984-02-15,4.9388,-13.2595,0.0
1984-02-16,1.6451,-15.3673,0.0
1984-02-17,1.7023,-16.618,0.0
1984-02-18,2.036,-19.7802,0.0
1984-02-19,0.4932,-22.6632,0.0
1984-02-20,0.0913,-22.0553,0.0
1984-02-21,0.0,-19.5078,0.0
1984-02-22,1.0797,-19.1449,0.0
1984-02-23,1.9913,-23.5396,0.0
1984-02-24,0.0009,-17.3739,0.0
1984-02-25,0.0017,-15.2761,0.0
1984-02-26,0.003,-16.6743,0.0
1984-02-27,0.0013,-15.4802,0.0
1984-02-28,0.0004,-13.2673,0.0
1984-02-29,0.003,-10.7587,0.0
1984-03-01,0.1363,-8.7141,0.0
1984-03-02,0.4381,-7.8857,0.0
1984-03-03,0.1729,-6.6918,0.0
